ticker,name,close,change,volume,market_cap,logo,sector,subsector,type,subtype,asset_class,turnover_proxy
DEXP3F,DEXXOS PARTICIPACOES S.A.,7.1,0.57,910.0,865836871.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,6461.0
PEAB4,CIA PARTICIPACOES ALIANCA DA BAHIA,39.07,-1.09,900.0,706733062.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,35163.0
EUAT11,EUAT11,101.74,0.45,898.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,etf,ETF,91362.51999999999
FLRP11,FLRP11,20.04,-0.74,891.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Shoppings,fund,fii,FII,17855.64
MILS3F,MILLS LOCAÇÃO. SERVIÇOS E LOGÍSTICA S.A,15.57,0.97,876.0,3588279914.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,13639.32
VERZ34,VERZ34,42.04,0.67,873.0,1041826699989.5995,https://icons.brapi.dev/icons/BRAPI.svg,Communications,,bdr,bdr,AÇÃO GLOBAL / BDR,36700.92
A1ZN34,A1ZN34,136.22,0.17,864.0,1273404643570.9424,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,117694.08
TASA3F,TAURUS ARMAS S.A.,5.04,1.82,858.0,679127174.0,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,stock,stock,AÇÃO B3,4324.32
CXCE11,CXCE11,39.6,-2.68,856.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Escritórios,fund,fii,FII,33897.6
ALPK3F,ALLPARK EMPREENDIMENTOS PARTICIPACOES SERVICOS S.A,4.04,-1.46,851.0,885995183.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,stock,stock,AÇÃO B3,3438.04
BIYE39,ISHARES U.S. ENERGY ETF,114.95,2.82,843.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,96902.85
GSRF11,GSRF11,116.01,0.21,834.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Residencial,fund,fii,FII,96752.34000000001
BAIQ39,GLOBAL X ARTIFICIAL INTELLIGENCE & TECHNOLOGY ETF,55.83,0.78,833.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,46506.39
CSED3F,CRUZEIRO DO SUL EDUCACIONAL S.A.,4.04,-1.46,825.0,1458170288.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,stock,stock,AÇÃO B3,3333.0
BMYB34,BMYB34,335.92,2.2,820.0,686747280197.6078,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,275454.4
DEEC34,DEEC34,106.36,0.02,819.0,859616693660.9464,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,bdr,bdr,AÇÃO GLOBAL / BDR,87108.84
DESK3F,DESKTOP S.A.,18.7,-0.69,803.0,2193019405.0,https://icons.brapi.dev/icons/BRAPI.svg,Communications,,stock,stock,AÇÃO B3,15016.099999999999
CXAG11,CXAG11,73.89,-0.36,802.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Varejo,fund,fii,FII,59259.78
P2IN34,P2IN34,19.73,-0.35,800.0,68676127847.11388,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,15784.0
VVRI11,VVRI11,8.98,0.9,790.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,7094.200000000001
AZUL97,AZUL S.A.,7.38,1.1,786.0,7990335869.0,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,stock,unit,AÇÃO/UNIT B3,5800.68
RNEW4F,RENOVA ENERGIA S.A.,0.78,0.0,784.0,308438384.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,611.52
XSPI11,XSPI11,110.52,0.04,762.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,84216.23999999999
BSLI4F,BRB BCO DE BRASILIA S.A.,2.97,3.48,754.0,1417868154.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,2239.38
SOLN39,21SHARES SOLANA STAKING ETP,26.48,6.69,750.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,19860.0
ZAVC11,ZAVC11,9.03,-1.95,720.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Outros,fund,fii,FII,6501.599999999999
X1YZ34,X1YZ34,17.28,7.87,712.0,259595521502.8601,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,12303.36
F1TN34,F1TN34,69.3,-3.35,710.0,631230283868.9547,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,49203.0
UNIP3F,UNIPAR CARBOCLORO S.A.,56.14,0.79,705.0,6443162193.0,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,stock,stock,AÇÃO B3,39578.7
ENJU3F,ENJOEI S.A.,0.88,7.32,704.0,161964217.0,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,stock,stock,AÇÃO B3,619.52
NEXP3,NEXPE PARTICIPAÇÕES S.A,2.31,-0.86,700.0,4811780.0,https://icons.brapi.dev/icons/NEXP3.svg,Finance,Intermediação Imobiliária,stock,stock,AÇÃO B3,1617.0
I1QY34,I1QY34,3.5,-0.57,700.0,6824928127.9251175,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,2450.0
TELB3,TELEC BRASILEIRAS S.A. TELEBRAS,11.15,1.83,700.0,1054130688.0,https://icons.brapi.dev/icons/TELB3.svg,Communications,Telecomunicações,stock,stock,AÇÃO B3,7805.0
WTSP11,WTSP11,65.0,18.14,700.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,45500.0
BEWU39,ISHARES MSCI UNITED KINGDOM ETF,84.23,0.66,696.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,58624.08
ISTT11,ISTT11,1140.0,0.18,694.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,etf,ETF,791160.0
CASA11,CASA11,90.2,0.77,688.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,62057.6
ETHA39,ISHARES ETHEREUM TRUST ETF,24.66,-0.04,687.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,16941.420000000002
J2AZ34,J2AZ34,85.23,-1.15,683.0,82991420743.62975,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,58212.090000000004
ISAE3F,ISA ENERGIA BRASIL S.A,31.52,0.29,682.0,19469745288.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,21496.64
BBYY34,BBYY34,71.7616681,-6.19,677.99998644,93546403541.34166,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,48654.40999871178
LSAG11,LSAG11,74.49,2.04,676.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Títulos e Val. Mob.,fund,fi-agro,FIAGRO,50355.24
GEOO34,GEOO34,96.07,2.63,667.0,1945847920951.6382,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,64078.689999999995
BEUW39,ISHARES MSCI USA EQUAL WEIGHTED ETF,78.56,2.72,663.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,52085.28
HBRE3F,HBR REALTY EMPREENDIMENTOS IMOBILIARIOS S/A,2.22,1.83,660.0,227015778.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,1465.2
LUXM4F,TREVISA INVESTIMENTOS S.A.,2.25,-11.07,656.0,79357923.0,https://icons.brapi.dev/icons/BRAPI.svg,Transportation,,stock,stock,AÇÃO B3,1476.0
KMIC34,KMIC34,171.53,4.8,650.0,371481083203.3281,https://icons.brapi.dev/icons/BRAPI.svg,Industrial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,111494.5
ENGI3F,ENERGISA S.A.,11.37,-1.13,648.0,16839086505.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,7367.759999999999
TPRY34,TPRY34,672.0,-5.6,643.0,134896109869.99481,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,bdr,bdr,AÇÃO GLOBAL / BDR,432096.0
T1WL34,T1WL34,49.8,-3.81,641.0,199192576937.07748,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,31921.8
J2WA34,J2WA34,52.82,3.26,640.0,13660870291.211647,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,33804.8
ABCP11,ABCP11,72.34,0.0,633.0,,https://icons.brapi.dev/icons/ABCP11.svg,,Shoppings,fund,fii,FII,45791.22
PINE3F,BCO PINE S.A.,9.89,-2.85,631.0,2628903818.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,6240.59
MATD3F,HOSPITAL MATER DEI S/A,4.87,3.84,629.0,1637724545.0,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,stock,stock,AÇÃO B3,3063.23
BNFS11,BNFS11,39.9,-0.1,628.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Varejo,fund,fii,FII,25057.2
ARMT34,ARMT34,192.47,1.1,613.0,283860456109.0505,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,bdr,bdr,AÇÃO GLOBAL / BDR,117984.11
HPQB34,HPQB34,157.43,-2.38,610.0,148853665995.83984,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,96032.3
CRPT11,CRPT11,11.32,1.34,610.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,6905.2
A1IV34,A1IV34,13.81,1.17,609.0,1971233879.3551743,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,8410.29
BBRC11,BBRC11,102.5,-0.33,609.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fii,FII,62422.5
SAPP34,SAPP34,77.75,3.23,602.0,1227534148221.1504,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,46805.5
W1MG34,W1MG34,32.31,-2.89,601.0,68931884466.97868,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,19418.31
USIM6,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,7.1,-17.92,600.0,7456178047.0,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,stock,stock,AÇÃO B3,4260.0
CGRA3,GRAZZIOTIN S.A.,23.99,0.76,600.0,607133250.0,https://icons.brapi.dev/icons/CGRA3.svg,Retail Trade,Tecidos. Vestuário e Calçados,stock,stock,AÇÃO B3,14393.999999999998
BEWP39,ISHARES MSCI SPAIN ETF,109.59,1.61,600.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,65754.0
APTO11,APTO11,8.22,0.24,599.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fii,FII,4923.780000000001
CEBR3F,CIA ENERGETICA DE BRASILIA,23.6,-0.04,597.0,1802472491.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,14089.2
PATC11,PATC11,39.0,-1.96,594.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fii,FII,23166.0
REVE11,REVE11,80.14,1.29,591.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,47362.74
RBIR11,RBIR11,72.19,0.26,587.0,,https://icons.brapi.dev/icons/RBIR11.svg,,Residencial,fund,fii,FII,42375.53
BUSM39,ISHARES MSCI USA MIN VOL FACTOR ETF,65.87,0.32,582.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,38336.340000000004
NEWL11,NEWL11,102.46,0.25,579.0,,https://icons.brapi.dev/icons/NEWL11.svg,,Multicategoria,fund,fii,FII,59324.34
VSTE3F,VESTE S.A. ESTILO,2.52,-6.67,574.0,302984706.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,stock,stock,AÇÃO B3,1446.48
D1EL34,D1EL34,2550.0,0.0,573.0,1667090300847.634,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,1461150.0
SCVB11,SCVB11,77.01,-1.41,567.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,43664.670000000006
WDCN3F,WDCN3F,2.18,-3.54,557.0,145326750.0,https://icons.brapi.dev/icons/BRAPI.svg,Distribution Services,,stock,stock,AÇÃO B3,1214.26
KDOL11,KDOL11,85.48,1.33,556.0,,https://icons.brapi.dev/icons/KDOL11.svg,,Multicategoria,fund,fi-agro,FIAGRO,47526.880000000005
BNDA39,ISHARES MSCI INDIA ETF,64.99,0.12,545.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,35419.549999999996
A2XO34,A2XO34,173.39,0.65,541.0,260056891970.87885,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,93803.98999999999
BIXN39,ISHARES GLOBAL TECH ETF,24.93,0.0,540.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,13462.2
ABBV34,ABBV34,81.75,0.52,537.0,2304879753140.9253,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,43899.75
DUOL34,DUOL34,22.1,-6.44,533.0,35059098720.748825,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,11779.300000000001
BAZA3F,BCO AMAZONIA S.A.,60.5,-1.63,530.0,3436374684.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,32065.0
TRNT11,TRNT11,105.0,0.0,530.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Escritórios,fund,fii,FII,55650.0
T2RE34,T2RE34,14.52,0.0,525.0,26528387061.882477,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,bdr,bdr,AÇÃO GLOBAL / BDR,7623.0
ITIP11,ITIP11,53.25,-0.47,521.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Outros,fund,fii,FII,27743.25
D1LR34,D1LR34,65.34,1.33,521.0,380196317514.3006,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,34042.14
MGHT11,MGHT11,10.95,-7.98,521.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Hotel,fund,fii,FII,5704.95
F1SL34,F1SL34,15.68,1.29,515.0,24868362792.5117,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,8075.2
BPAC5F,BCO BTG PACTUAL S.A.,17.32,-3.46,507.0,195434665088.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,8781.24
EGIS11,EGIS11,101.58,0.0,505.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fip,FIP,51297.9
C1DN34,C1DN34,852.31,0.74,504.0,463671296531.4613,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,429564.24
PLAS3,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2.59,5.71,500.0,32181831.000000004,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,Automóveis e Motocicletas,stock,stock,AÇÃO B3,1295.0
FPOR11,FPOR11,23.9,-0.42,500.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fip,FIP,11950.0
FESA3,CIA FERRO LIGAS DA BAHIA - FERBASA,10.09,-4.09,500.0,2392411831.0,https://icons.brapi.dev/icons/FESA3.svg,Non-Energy Minerals,Siderurgia,stock,stock,AÇÃO B3,5045.0
HBTS5,CIA HABITASUL DE PARTICIPACOES,34.0,5.0,500.0,202342643.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,17000.0
S1JM34,S1JM34,300.0,-3.36,500.0,67046368200.72803,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,bdr,bdr,AÇÃO GLOBAL / BDR,150000.0
COLG34,COLG34,68.67,-0.51,488.0,385238001388.4555,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,bdr,bdr,AÇÃO GLOBAL / BDR,33510.96
N1TA34,N1TA34,1081.06,0.47,482.0,209183898668.74677,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,521070.92
FCFL11,FCFL11,120.05,-2.59,467.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,56063.35
PDTC3F,PADTEC HOLDING S.A.,1.61,6.62,462.0,126356701.0,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,stock,stock,AÇÃO B3,743.82
RPMG3F,REFINARIA DE PETROLEOS MANGUINHOS S.A.,0.63,-35.05,461.0,57531640.0,https://icons.brapi.dev/icons/BRAPI.svg,Energy Minerals,,stock,stock,AÇÃO B3,290.43
CARE11,CARE11,2.62,-3.32,458.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,1199.96
A1UT34,A1UT34,66.43,3.39,450.0,283045024425.377,https://icons.brapi.dev/icons/BRAPI.svg,Technology Services,,bdr,bdr,AÇÃO GLOBAL / BDR,29893.500000000004
BNKS11,BNKS11,45.35,0.71,446.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,20226.100000000002
CAMB3F,CAMBUCI S.A.,8.19,-1.33,441.0,347078391.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,stock,stock,AÇÃO B3,3611.79
USBC34,USBC34,85.36,0.76,440.0,528019835117.0047,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,37558.4
BUAE39,ISHARES MSCI UAE ETF,51.2,7.9,440.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,22528.0
F1MC34,F1MC34,26.79,3.44,433.0,6616248809.152367,https://icons.brapi.dev/icons/BRAPI.svg,Process Industries,,bdr,bdr,AÇÃO GLOBAL / BDR,11600.07
XPCM11,XPCM11,7.82,-1.76,429.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Escritórios,fund,fii,FII,3354.78
I1SR34,I1SR34,103.83,-0.26,428.0,737180850223.6089,https://icons.brapi.dev/icons/BRAPI.svg,Health Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,44439.24
RMBS11,RMBS11,7.66,-2.05,426.0,,https://icons.brapi.dev/icons/BRAPI.svg,,Multicategoria,fund,fii,FII,3263.16
WHRL4F,WHIRLPOOL S.A.,3.9,0.52,420.0,5551449923.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Durables,,stock,stock,AÇÃO B3,1638.0
TCSA3F,TECNISA S.A.,0.71,0.0,416.0,53005849.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,295.36
BMEB3F,BCO MERCANTIL DO BRASIL S.A.,47.0,-0.63,409.0,6200864370.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,19223.0
BEWT39,ISHARES MSCI TAIWAN ETF,93.32,-0.14,407.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,37981.24
A2MB34,A2MB34,17.2,0.94,406.0,18697016380.655228,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,6983.2
S1TT34,S1TT34,979.7,1.52,405.0,271201920119.6048,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,396778.5
ABCB10F,BCO ABC BRASIL S.A.,21.51,-0.05,401.0,5900073293.0,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,stock,stock,AÇÃO B3,8625.51
TSNF34,TSNF34,58.4,0.03,400.0,101109238153.92616,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,bdr,bdr,AÇÃO GLOBAL / BDR,23360.0
OFSA3,OUROFINO S.A.,25.16,-0.12,400.0,1358975564.0,https://icons.brapi.dev/icons/OFSA3.svg,Health Technology,Medicamentos e Outros Produtos,stock,stock,AÇÃO B3,10064.0
CGAS5,CIA GAS DE SAO PAULO - COMGAS,122.19,-0.59,400.0,16401315274.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,,stock,stock,AÇÃO B3,48876.0
CBEE3,AMPLA ENERGIA E SERVICOS S.A.,9.0,0.0,400.0,4079015442.0,https://icons.brapi.dev/icons/BRAPI.svg,Utilities,Energia Elétrica,stock,stock,AÇÃO B3,3600.0
PATI4,PANATLANTICA S.A.,30.57,1.9,400.0,660703323.0,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,stock,stock,AÇÃO B3,12228.0
K2RC34,K2RC34,24.48,-0.97,400.0,22596849500.78003,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,9792.0
E2EF34,E2EF34,2.53,2.43,397.0,14438216224.648987,https://icons.brapi.dev/icons/BRAPI.svg,Commercial Services,,bdr,bdr,AÇÃO GLOBAL / BDR,1004.41
JFEN3F,JOAO FORTES ENGENHARIA S.A.,0.45,-6.25,395.0,5889263.0,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Durables,,stock,stock,AÇÃO B3,177.75
DAYM11,DAYM11,3.87,0.0,392.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,fii,FII,1517.04
ONCO11F,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS  S.A.,0.14,40.0,390.0,795463106.0,https://icons.brapi.dev/icons/BRAPI.svg,Health Services,,stock,stock,AÇÃO B3,54.60000000000001
CGRA4F,GRAZZIOTIN S.A.,24.0,-0.33,388.0,607133250.0,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,stock,stock,AÇÃO B3,9312.0
NSLU11,NSLU11,172.02,0.13,387.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Hospital,fund,fii,FII,66571.74
E1TN34,E1TN34,168.61,0.2,385.0,915618117618.3047,https://icons.brapi.dev/icons/BRAPI.svg,Producer Manufacturing,,bdr,bdr,AÇÃO GLOBAL / BDR,64914.850000000006
BURT39,ISHARES MSCI WORLD ETF,73.89,1.03,382.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,28225.98
BTHI11,BTHI11,42.29,-1.63,380.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Hotel,fund,fii,FII,16070.199999999999
AXPB34,AXPB34,179.2,0.29,379.0,1206813383333.3333,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,67916.8
WEST3F,WESTWING COMERCIO VAREJISTA S.A.,2.73,-4.88,376.0,33139063.0,https://icons.brapi.dev/icons/BRAPI.svg,Retail Trade,,stock,stock,AÇÃO B3,1026.48
NBIT11,NBIT11,25.84,-0.15,371.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,9586.64
C1BL34,C1BL34,74.98,0.86,370.0,691149470764.4305,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,27742.600000000002
N1WG34,N1WG34,98.9,-6.33,363.0,393382632274.6572,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,35900.700000000004
BAOR39,ISHARES CORE 60/40 BALANCED ALLOCATION ETF,71.12,1.2,358.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,25460.960000000003
V1OD34,V1OD34,43.49,5.05,356.0,194727840134.5065,https://icons.brapi.dev/icons/BRAPI.svg,Communications,,bdr,bdr,AÇÃO GLOBAL / BDR,15482.44
C1MG34,C1MG34,8.86,4.11,353.0,214588043333.33334,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Services,,bdr,bdr,AÇÃO GLOBAL / BDR,3127.58
STMN34,STMN34,282.8,0.23,352.0,254708335777.8804,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,99545.6
BSDV39,GLOBAL X SUPERDIVIDEND ETF,64.13,0.61,351.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,22509.629999999997
DMVF3F,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,6.27,-1.26,349.0,324870264.0,https://icons.brapi.dev/icons/BRAPI.svg,Distribution Services,,stock,stock,AÇÃO B3,2188.23
XETH11,XETH11,26.29,0.23,346.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,9096.34
DTCR39,GLOBAL X DATA CENTER & DIGITAL INFRASTRUCTURE ETF,75.6,2.12,345.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,26081.999999999996
QQQQ11,QQQQ11,137.85,-0.7,343.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,47282.549999999996
T1MU34,T1MU34,68.18,0.58,339.0,1022914866900.676,https://icons.brapi.dev/icons/BRAPI.svg,Communications,,bdr,bdr,AÇÃO GLOBAL / BDR,23113.020000000004
RZLC11,RZLC11,1005.65,0.06,339.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fii,FII,340915.35
SIVR39,ABRDN PHYSICAL SILVER SHARES ETF,107.47,1.67,337.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,bdr,bdr,AÇÃO GLOBAL / BDR,36217.39
P1EA34,P1EA34,111.0,4.14,332.0,76457780062.4025,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,36852.0
